cell_id,tel_traffic,traffic,user_num,date
1028,464.1309,3894.8786,38,2019-08-21 07:56:51
1112,794.2639,7882.058,462,2019-08-20 08:52:45
1034,746.8887,6456.3785,109,2019-08-20 21:39:07
1160,317.8576,2877.7672,627,2019-08-21 18:20:06
1566,316.9972,3034.9532,120,2019-08-20 17:20:09
1804,647.783,2586.2106,809,2019-08-21 10:44:25
1934,586.8706,9332.6047,944,2019-08-20 15:27:33
1171,506.9268,7528.0716,20,2019-08-20 07:10:44
1674,134.8993,2273.0081,839,2019-08-20 16:01:56
1954,663.1851,6526.0402,947,2019-08-22 05:39:47
1111,607.4285,6596.7682,729,2019-08-21 02:58:11
1040,831.238,8315.911,764,2019-08-22 02:19:44
1883,315.2946,2359.7179,896,2019-08-20 20:26:59
1876,381.7163,3826.2892,350,2019-08-21 07:06:10
1310,944.3965,1907.9765,808,2019-08-20 06:24:26
1025,333.6528,4726.7519,540,2019-08-21 03:13:07
1074,735.3529,6843.7403,798,2019-08-20 20:36:39
1611,933.5057,1077.8505,759,2019-08-20 19:21:31
1541,36.9941,6978.3687,279,2019-08-21 03:30:54
1584,581.029,5422.8393,414,2019-08-21 15:38:37
1387,965.0496,3690.814,881,2019-08-20 21:20:47
1996,820.6524,6607.0682,373,2019-08-21 09:56:19
1337,909.601,5169.6237,404,2019-08-20 15:43:05
1902,847.5318,9829.8496,818,2019-08-21 04:36:31
1675,496.6751,2042.3726,201,2019-08-21 21:10:17
1957,369.5582,3344.5332,324,2019-08-21 00:47:23
1003,478.061,4353.1266,283,2019-08-21 01:46:43
1523,848.3304,4468.6269,817,2019-08-20 18:00:50
1631,849.8756,6715.9179,535,2019-08-21 08:08:23
1420,993.889,3281.9054,295,2019-08-21 21:27:19
1716,915.5613,7927.4846,595,2019-08-21 10:24:50
1909,964.2558,3811.7027,388,2019-08-21 04:44:25
1667,623.5444,2708.5056,887,2019-08-20 12:52:19
1954,486.6643,1557.2456,981,2019-08-20 19:23:35
1786,663.6633,3302.3849,16,2019-08-20 21:11:51
1449,537.3022,3763.9404,277,2019-08-20 17:01:47
1029,965.3637,4336.3508,52,2019-08-21 10:14:35
1316,759.684,9388.8134,580,2019-08-20 15:39:40
1705,110.1114,2993.2602,888,2019-08-20 06:36:53
1066,877.4316,9967.3257,485,2019-08-21 07:25:25
1493,830.0517,2374.2892,431,2019-08-22 03:00:29
1762,400.5417,8813.5547,767,2019-08-21 01:34:26
1544,975.2185,5379.6788,109,2019-08-21 08:18:15
1409,581.2741,5108.3515,689,2019-08-21 22:54:14
1771,48.2797,9488.2435,864,2019-08-20 09:24:39
1391,811.3971,7404.8656,36,2019-08-21 01:16:00
1902,344.4246,2777.8002,137,2019-08-20 20:28:44
1054,245.1709,1205.8931,179,2019-08-20 09:33:33
1732,856.0419,8383.7512,488,2019-08-22 00:24:02
1133,3.4901,6983.3081,369,2019-08-20 20:29:24
1583,653.3011,1841.1952,884,2019-08-21 15:55:08
1495,3.8098,7633.5318,931,2019-08-20 23:39:26
1728,322.338,9778.0894,512,2019-08-20 08:39:26
1354,194.6872,7048.9882,239,2019-08-20 19:45:14
1305,712.4035,6502.5565,950,2019-08-22 00:32:07
1072,375.3778,1159.8858,223,2019-08-21 15:10:54
1045,173.9666,6280.5415,489,2019-08-21 00:55:55
1475,973.4705,8764.7753,745,2019-08-22 04:18:52
1308,175.7411,2679.3256,685,2019-08-21 13:40:02
1581,485.0791,5328.3739,223,2019-08-21 11:28:09
1283,763.0157,9187.1716,182,2019-08-22 00:13:22
1487,959.7382,1273.6588,131,2019-08-20 17:40:53
1951,755.6694,7638.3604,272,2019-08-21 09:24:39
1623,376.0155,5034.2867,639,2019-08-20 13:37:57
1557,986.4047,9070.1898,916,2019-08-20 21:16:24
1521,162.4021,3152.8771,881,2019-08-20 09:34:29
1750,300.3393,1595.6056,680,2019-08-21 16:21:21
1132,655.9903,3585.7914,55,2019-08-22 00:54:23
1981,191.3212,4782.1062,688,2019-08-21 13:43:07
1706,163.9025,1994.8993,686,2019-08-21 01:16:54
1433,765.3848,7204.5055,880,2019-08-21 02:36:33
1457,466.3863,4771.6743,990,2019-08-21 12:20:27
1108,803.2937,2382.2567,843,2019-08-20 18:06:16
1169,775.3978,7489.7192,426,2019-08-22 00:39:31
1615,969.6052,2724.4385,673,2019-08-20 21:48:40
1778,979.3884,2254.2238,621,2019-08-21 05:07:51
1921,91.5964,3603.2684,900,2019-08-21 06:16:16
1745,96.414,2318.978,348,2019-08-21 10:52:57
1387,189.6902,9613.5458,758,2019-08-21 12:26:23
1022,190.7927,1110.6194,183,2019-08-20 21:29:12
1847,509.4351,7488.3324,554,2019-08-20 17:46:50
1720,939.2227,5598.5359,481,2019-08-20 14:32:39
1781,997.8573,9689.7845,964,2019-08-20 20:04:16
1171,704.5374,9702.6519,493,2019-08-22 05:32:16
1737,145.29,4272.3063,606,2019-08-20 17:21:45
1720,418.8455,2874.8253,225,2019-08-21 08:21:51
1695,726.7074,1864.373,139,2019-08-20 23:53:54
1275,142.0857,1074.6511,280,2019-08-21 01:11:10
1279,958.1815,7681.6935,164,2019-08-21 00:05:43
1143,915.388,4917.8312,757,2019-08-20 07:26:11
1363,112.4096,6090.9165,638,2019-08-20 09:46:31
1829,277.916,1489.4869,459,2019-08-20 08:12:58
1536,125.0779,4822.2825,539,2019-08-20 21:43:58
1304,662.0871,2397.9473,324,2019-08-21 17:44:08
1090,383.0443,2866.9299,852,2019-08-20 23:49:27
1542,640.9632,9809.1181,136,2019-08-21 19:29:32
1024,452.4617,3575.0389,328,2019-08-20 23:31:44
1648,746.7241,9472.1668,180,2019-08-21 21:19:52
1465,592.871,1921.1041,95,2019-08-20 07:00:49
1377,230.1084,1578.557,727,2019-08-20 08:55:58
1047,116.5121,2001.2103,83,2019-08-22 05:35:37
1939,973.3434,7720.375,963,2019-08-20 13:36:16
1667,215.1796,7317.7902,675,2019-08-20 21:24:10
1169,900.0534,9537.539,27,2019-08-20 09:28:24
1000,978.7922,2457.7366,424,2019-08-21 19:09:38
1743,921.6585,2551.2504,788,2019-08-20 11:31:34
1170,666.2465,6639.0069,759,2019-08-20 18:01:48
1665,20.9102,7901.1185,361,2019-08-20 07:11:31
1951,63.3368,1654.8592,998,2019-08-20 20:35:14
1737,481.0222,5619.0391,681,2019-08-20 11:17:52
1214,379.5171,5027.1314,712,2019-08-22 04:30:53
1655,359.0348,2661.5777,331,2019-08-22 04:43:12
1773,131.5215,1860.0356,222,2019-08-21 15:53:44
1838,110.0621,7674.1966,171,2019-08-21 13:18:16
1260,560.686,8521.3858,43,2019-08-21 03:04:51
1865,530.5976,5355.2282,64,2019-08-22 03:35:30
1853,456.5457,6089.1153,409,2019-08-21 00:15:27
1841,799.7336,6205.6252,1000,2019-08-22 02:36:30
1967,4.9315,8878.5118,727,2019-08-21 15:20:34
1175,279.0412,2057.104,652,2019-08-21 04:53:05
1818,72.8423,2448.393,824,2019-08-21 03:01:43
1064,420.8445,1155.5337,471,2019-08-21 11:22:56
1233,728.0868,5818.5804,789,2019-08-21 09:31:03
1574,124.843,4066.4772,396,2019-08-21 06:06:05
1582,972.8785,5510.523,136,2019-08-21 10:50:38
1425,417.3616,1648.8304,252,2019-08-21 21:06:12
1863,81.0364,7471.7999,109,2019-08-20 17:09:07
1807,690.7332,1417.7446,798,2019-08-21 00:02:41
1623,660.2239,1284.008,851,2019-08-20 18:15:02
1610,111.6105,1225.4392,973,2019-08-21 17:09:23
1349,850.0433,7001.6422,117,2019-08-20 08:45:18
1701,878.2682,7916.3511,600,2019-08-20 17:56:13
1013,629.0817,4973.955,668,2019-08-21 01:51:02
1703,897.2629,7952.8343,366,2019-08-21 17:12:17
1295,526.1819,4805.4794,851,2019-08-21 17:09:34
1871,79.1534,1981.4523,891,2019-08-21 22:05:54
1439,814.0322,8541.806,601,2019-08-21 20:16:00
1561,373.9638,2792.8708,903,2019-08-21 19:31:13
1197,844.7681,7523.9481,737,2019-08-20 08:48:44
1791,461.137,5788.3789,561,2019-08-21 04:39:51
1857,854.5031,9233.4053,328,2019-08-21 14:43:57
1522,471.8073,8779.2838,905,2019-08-21 11:32:48
1305,531.2536,9586.46,103,2019-08-21 08:13:04
1384,44.0104,4030.4255,763,2019-08-20 19:44:41
1594,252.8745,3415.6943,607,2019-08-21 15:57:46
1396,15.9258,2913.6813,946,2019-08-20 21:45:27
1114,399.9474,7645.5418,269,2019-08-21 22:51:50
1625,530.9149,5773.761,742,2019-08-20 23:24:28
1935,318.1538,2474.5684,394,2019-08-21 15:11:25
1470,72.8478,7366.3783,996,2019-08-22 01:48:36
1384,593.0863,2677.8925,543,2019-08-21 14:11:26
1377,669.5493,8404.5199,240,2019-08-21 08:45:00
1416,900.4552,7523.1368,591,2019-08-21 12:32:54
1781,977.9672,6958.4208,359,2019-08-21 21:46:46
1950,287.9702,3767.532,703,2019-08-20 13:41:22
1126,859.6476,6554.1012,377,2019-08-20 22:04:23
1539,403.621,8494.8048,546,2019-08-21 20:30:24
1374,69.8767,2336.0091,380,2019-08-20 07:56:28
1338,686.1834,4190.281,873,2019-08-22 05:12:12
1064,99.4783,8105.6105,440,2019-08-22 02:04:27
1473,606.8677,2750.3562,141,2019-08-21 15:06:03
1271,342.0292,6719.3496,943,2019-08-21 03:32:42
1260,236.5703,5832.1631,734,2019-08-21 15:02:09
1989,34.6765,9626.4875,834,2019-08-21 07:40:15
1602,308.4167,2578.9929,353,2019-08-21 00:04:39
1790,487.8805,2031.8071,637,2019-08-21 13:52:36
1611,685.8951,9687.2508,894,2019-08-22 01:34:57
1334,885.7837,5732.6868,986,2019-08-20 17:13:18
1948,381.1267,3358.4346,752,2019-08-22 01:16:54
1908,287.4452,6810.2651,609,2019-08-22 04:23:56
1612,714.9495,3903.0863,391,2019-08-20 16:47:49
1853,559.6039,4245.084,673,2019-08-21 17:13:21
1754,425.321,7837.0681,178,2019-08-21 02:45:56
1126,946.5112,4441.421,704,2019-08-21 19:36:57
1891,195.9248,3958.206,212,2019-08-21 19:26:05
1580,443.6669,7175.7929,250,2019-08-20 13:51:45
1376,257.0272,6566.0191,835,2019-08-21 10:16:38
1220,433.4766,4644.2678,100,2019-08-20 18:53:41
1976,331.4781,4161.4852,60,2019-08-21 13:20:54
1163,192.7925,1242.8586,796,2019-08-20 07:10:06
1741,564.7758,6691.7644,848,2019-08-21 15:43:36
1965,565.6382,6911.031,497,2019-08-20 17:50:49
1896,460.2604,2115.7347,980,2019-08-21 10:47:11
1096,252.1053,4043.0269,152,2019-08-22 00:50:44
1332,328.3011,3236.5693,962,2019-08-21 15:00:09
1969,491.3925,9093.4178,307,2019-08-21 21:34:34
1522,349.5019,3303.1917,529,2019-08-21 23:29:15
1824,488.2765,5807.8338,518,2019-08-22 02:27:27
1870,300.7629,2669.3103,880,2019-08-21 20:48:09
1901,918.4636,5726.7177,730,2019-08-20 15:35:26
1682,189.1558,7031.0379,246,2019-08-21 00:32:20
1027,107.2618,2111.5856,165,2019-08-21 23:23:04
1652,892.0547,4041.3952,420,2019-08-20 18:38:46
1938,590.6261,6974.0749,514,2019-08-21 08:00:23
1161,795.1869,5019.457,572,2019-08-21 17:33:19
1553,669.6724,6703.0748,25,2019-08-22 02:47:31
1821,993.495,4657.3527,124,2019-08-22 00:41:46
1359,41.2894,4143.48,344,2019-08-21 08:18:25
1934,241.5272,3313.0329,738,2019-08-20 17:07:46
1813,905.8555,7952.9409,463,2019-08-21 07:51:17
1349,111.6273,3071.7738,420,2019-08-21 13:47:35
1750,899.4438,4527.4337,410,2019-08-20 12:44:24
1216,474.5087,1581.4371,478,2019-08-21 19:19:12
1692,25.2202,2502.1978,896,2019-08-21 01:05:06
1330,416.4578,4595.4305,230,2019-08-21 12:59:09
1853,516.7324,3338.7072,295,2019-08-20 11:43:33
1581,479.7155,5005.5254,627,2019-08-21 04:40:07
1127,321.4242,4139.5604,701,2019-08-20 10:02:21
1385,786.6892,1524.8371,43,2019-08-20 08:09:08
1211,11.3817,8955.0765,901,2019-08-20 06:59:20
1527,797.6744,2431.1989,356,2019-08-21 09:41:42
1901,590.7186,9319.7877,407,2019-08-21 23:08:55
1312,224.1811,2916.661,90,2019-08-20 08:16:02
1847,151.994,2259.5566,28,2019-08-20 10:03:13
1717,366.5289,7167.4066,733,2019-08-20 11:46:32
1360,863.557,5439.0536,679,2019-08-21 15:51:23
1282,575.7276,1538.8165,522,2019-08-20 09:36:48
1821,11.5071,2260.5047,61,2019-08-21 03:39:41
1432,223.2109,5370.9487,669,2019-08-20 17:48:51
1703,905.0291,4333.1289,170,2019-08-20 14:42:46
1404,285.1681,4360.7199,12,2019-08-21 07:20:06
1325,331.3812,4736.0486,181,2019-08-20 19:11:29
1927,233.8732,2166.9156,135,2019-08-21 09:58:12
1896,207.0504,6061.73,592,2019-08-20 23:16:44
1849,992.2637,9082.6031,369,2019-08-22 02:32:06
1949,134.0945,9475.1109,234,2019-08-20 11:19:06
1912,674.1411,9708.441,890,2019-08-22 04:24:29
1492,708.5109,7286.2713,386,2019-08-21 15:11:24
1380,229.6073,6144.8926,930,2019-08-20 14:43:03
1739,911.1399,3778.4561,788,2019-08-20 19:02:15
1923,128.1003,8034.2856,700,2019-08-20 11:47:30
1106,780.3725,4196.3152,227,2019-08-22 00:28:50
1061,234.7295,7394.8409,885,2019-08-21 16:16:20
1332,167.2696,3120.4714,872,2019-08-20 09:12:20
1596,204.4374,9983.0472,140,2019-08-21 17:28:46
1507,680.4243,1004.8471,355,2019-08-22 03:02:18
1587,714.6844,8115.3254,313,2019-08-21 04:40:53
1319,980.921,4199.2238,800,2019-08-21 23:53:27
1478,83.9337,4654.5628,196,2019-08-21 21:17:18
1331,363.3333,8708.0925,780,2019-08-21 08:25:18
1246,220.1088,3706.7502,431,2019-08-21 06:46:03
1179,64.1199,7431.2967,933,2019-08-20 10:31:27
1953,806.9132,5133.9055,573,2019-08-21 13:46:49
1394,190.8533,6603.385,53,2019-08-21 23:13:34
1269,937.8699,6262.6462,504,2019-08-22 00:23:57
1600,994.306,3199.4424,20,2019-08-20 22:28:02
1867,252.3002,9575.7146,254,2019-08-22 03:40:27
1813,979.8272,9217.3578,522,2019-08-20 22:51:11
1776,536.8684,2225.3917,863,2019-08-20 13:52:19
1645,426.7164,3513.4292,388,2019-08-20 11:11:12
1506,831.5675,5693.2222,41,2019-08-21 02:15:14
1929,81.4529,4795.0058,924,2019-08-20 13:51:53
1371,834.1588,5841.3934,153,2019-08-20 20:00:26
1073,44.4177,4540.762,832,2019-08-21 07:34:29
1719,5.5895,9950.1506,554,2019-08-20 23:44:16
1775,310.8122,8092.6461,791,2019-08-21 03:20:46
1821,248.7247,7889.4203,753,2019-08-20 09:57:23
1704,124.972,4620.8773,146,2019-08-22 05:37:08
1295,156.6907,4543.0091,775,2019-08-20 22:41:35
1138,5.6602,2747.2447,945,2019-08-22 01:19:09
1415,952.2535,3275.8153,567,2019-08-21 02:34:37
1864,729.4307,7044.3042,158,2019-08-21 01:51:19
1352,370.6172,7894.0276,645,2019-08-20 10:40:11
1135,455.3854,1638.6348,913,2019-08-21 18:51:59
1129,368.5434,1755.6716,614,2019-08-20 15:17:20
1168,992.5978,7034.9077,847,2019-08-20 09:14:27
1653,720.5631,9283.8938,439,2019-08-21 09:09:18
1207,614.8427,4261.7506,311,2019-08-21 08:00:30
1774,649.0347,6648.2264,477,2019-08-20 06:36:00
1436,456.6254,3654.3661,661,2019-08-21 15:27:48
1936,351.6816,3415.3416,77,2019-08-21 20:37:58
1231,384.3415,4792.1803,23,2019-08-20 18:07:21
1770,266.3183,3377.2598,474,2019-08-20 08:59:57
1644,225.6231,9533.0292,72,2019-08-21 14:03:31
1223,387.6193,8282.2829,676,2019-08-21 08:50:46
1038,278.8918,2720.2761,607,2019-08-22 01:31:54
1770,509.378,8693.3069,307,2019-08-21 16:25:56
1032,860.967,2265.545,64,2019-08-21 12:29:17
1480,498.3658,8431.2718,203,2019-08-21 01:20:20
1384,903.6207,5280.2944,832,2019-08-22 03:17:25
1538,847.1609,8346.1703,182,2019-08-20 12:50:31
1552,852.3102,1677.5163,637,2019-08-20 12:40:38
1168,417.772,3444.2269,300,2019-08-20 14:48:33
1052,905.0819,2917.466,54,2019-08-21 02:06:06
1894,581.2942,2737.8408,583,2019-08-21 18:41:42
1332,276.0567,8313.8746,381,2019-08-21 23:34:37
1431,929.0626,7757.2427,490,2019-08-21 20:38:30
1330,260.7028,9842.8384,391,2019-08-20 22:55:34
1550,61.4877,7830.8442,505,2019-08-21 17:14:36
1339,699.7688,8567.3522,714,2019-08-20 21:21:12
1080,673.7432,6176.4994,146,2019-08-20 07:26:25
1465,594.9872,7090.5223,112,2019-08-21 20:32:28
1919,682.1375,3216.4759,619,2019-08-21 23:09:55
1369,944.3315,4536.9031,690,2019-08-21 13:58:39
1059,333.7176,3446.5951,841,2019-08-21 11:30:47
1675,541.5411,6726.1577,559,2019-08-21 02:31:00
1044,23.8325,4967.467,738,2019-08-20 21:12:13
1623,834.1929,5769.4867,238,2019-08-20 16:33:33
1133,25.398,8479.4007,690,2019-08-22 01:44:10
1931,13.996,6362.4324,668,2019-08-22 02:08:40
1930,860.0003,8767.8113,560,2019-08-22 01:42:58
1616,416.8312,8214.3941,535,2019-08-20 22:30:23
1099,738.2817,3065.1265,518,2019-08-20 18:20:23
1252,51.7478,7156.2142,528,2019-08-21 03:56:03
1125,507.593,3830.6738,572,2019-08-20 13:38:38
1871,797.6651,9133.2969,942,2019-08-20 16:12:39
1912,102.5099,5566.0786,108,2019-08-21 18:39:55
1079,871.8636,8383.209,942,2019-08-20 16:50:29
1685,58.8208,8298.2024,503,2019-08-20 16:46:46
1427,226.4823,4971.887,377,2019-08-22 06:08:46
1525,921.6178,9319.1411,798,2019-08-20 12:51:04
1384,989.7467,2078.8126,190,2019-08-21 07:13:23
1506,214.2127,6361.2223,767,2019-08-20 17:54:39
1882,47.6514,4985.4425,309,2019-08-21 11:02:03
1864,324.7112,6151.9595,637,2019-08-20 11:24:16
1160,156.7402,7447.3452,645,2019-08-21 19:48:49
1065,842.9784,2665.6471,351,2019-08-21 06:20:45
1668,705.3889,7759.3906,507,2019-08-21 00:59:44
1028,476.558,6471.2965,203,2019-08-20 16:28:05
1764,643.7363,8438.2172,14,2019-08-20 18:08:04
1323,497.1368,4503.4646,108,2019-08-20 08:43:32
1979,834.5189,7968.5532,569,2019-08-20 21:48:10
1019,785.3182,3560.5328,302,2019-08-21 15:27:09
1046,458.243,1230.232,141,2019-08-20 18:52:51
1039,164.6886,2608.2429,73,2019-08-21 20:36:26
1809,1.5508,5426.2049,361,2019-08-21 22:14:58
1628,788.847,3372.521,404,2019-08-21 10:37:05
1357,602.1016,8293.6506,786,2019-08-20 21:16:29
1713,640.399,4636.5415,287,2019-08-22 01:26:11
1876,607.2117,8796.4002,267,2019-08-21 00:40:05
1254,529.2763,9328.9673,651,2019-08-22 03:09:53
1660,568.594,3672.9062,193,2019-08-21 18:57:18
1270,975.3496,5943.0669,831,2019-08-20 07:06:26
1453,476.3635,9520.8614,513,2019-08-20 17:42:47
1467,609.957,2778.1761,506,2019-08-21 20:38:24
1246,387.9484,3308.5885,136,2019-08-20 06:17:25
1703,989.3725,3560.6161,450,2019-08-21 10:57:33
1269,215.4844,9430.7527,57,2019-08-22 03:26:06
1237,319.2911,5609.4555,87,2019-08-20 17:00:44
1805,718.0072,9519.8531,410,2019-08-21 07:38:24
1686,223.7252,5711.5071,293,2019-08-21 00:04:58
1232,883.0901,6106.1472,11,2019-08-22 03:47:12
1748,567.2497,4474.9489,552,2019-08-20 11:09:34
1432,398.5832,7419.8341,789,2019-08-20 16:51:07
1120,53.021,3745.0163,461,2019-08-21 17:34:16
1450,506.0996,2445.5965,829,2019-08-20 07:54:49
1145,837.1566,9498.5276,849,2019-08-20 23:14:42
1550,77.626,7571.1679,822,2019-08-22 05:59:21
1643,750.7326,2137.0968,711,2019-08-21 08:03:46
1896,739.8144,1773.1304,910,2019-08-22 01:30:29
1516,406.4977,1752.7271,263,2019-08-20 22:58:07
1335,36.992,2138.7929,740,2019-08-20 07:58:13
1917,789.4526,3758.6097,319,2019-08-21 11:21:43
1697,293.4018,8084.0478,212,2019-08-21 19:07:11
1439,589.8011,9260.0455,892,2019-08-20 10:02:26
1515,111.421,7214.9234,315,2019-08-20 13:57:24
1603,154.3629,5658.6247,847,2019-08-22 02:18:03
1741,434.7371,6788.446,180,2019-08-21 19:20:00
1896,994.131,8795.91,192,2019-08-20 17:25:16
1914,903.2814,6208.0126,406,2019-08-20 15:50:22
1100,369.4664,3744.1516,170,2019-08-21 10:28:49
1349,172.6575,2994.4737,607,2019-08-20 14:41:42
1212,788.9039,4923.0016,700,2019-08-21 22:01:37
1255,328.1857,9013.6882,94,2019-08-21 22:43:02
1657,277.1663,2392.6329,680,2019-08-20 23:00:21
1537,11.2776,1484.9074,98,2019-08-22 00:20:30
1965,28.3626,3123.4537,396,2019-08-22 04:32:31
1465,498.0893,3807.3768,517,2019-08-21 13:07:19
1645,285.9387,9126.5176,902,2019-08-20 10:41:11
1081,991.5933,4140.3803,884,2019-08-21 15:32:43
1630,430.3306,4069.5878,44,2019-08-21 19:23:55
1018,835.4189,9625.4459,968,2019-08-21 17:57:10
1230,193.0673,3831.1426,609,2019-08-21 15:47:11
1570,705.0097,9951.6974,33,2019-08-20 18:59:47
1139,557.9375,7710.9717,794,2019-08-22 01:08:21
1560,26.8675,9972.5094,674,2019-08-21 02:27:59
1434,18.8357,2826.8156,608,2019-08-21 19:21:12
1474,640.9353,6202.5745,471,2019-08-21 15:11:33
1956,471.3264,4919.3885,686,2019-08-21 01:35:30
1971,850.149,9688.6068,18,2019-08-20 20:22:24
1211,462.3328,2139.1837,10,2019-08-21 18:18:55
1881,581.1557,6515.3687,171,2019-08-21 23:07:07
1285,164.4162,8016.0458,535,2019-08-21 20:17:01
1058,779.0563,1089.3209,936,2019-08-21 23:33:39
1444,235.639,2300.4518,95,2019-08-20 06:54:01
1209,100.7878,4523.2028,779,2019-08-20 15:03:57
1360,491.9012,5619.708,132,2019-08-21 14:47:39
1083,794.7512,2148.6639,37,2019-08-20 18:09:13
1781,367.7519,1230.226,766,2019-08-21 12:04:02
1878,274.6079,1292.8845,913,2019-08-20 08:43:03
1777,566.3549,4728.9396,529,2019-08-22 00:55:59
1682,358.8405,4942.6542,96,2019-08-21 07:29:43
1364,677.1049,3302.8505,99,2019-08-21 12:47:08
1044,353.9341,4993.6745,677,2019-08-20 21:00:44
1772,886.8941,4136.4145,334,2019-08-21 22:51:47
1126,215.6884,2646.9229,117,2019-08-21 03:33:03
1307,427.1635,5838.7427,36,2019-08-21 04:41:56
1705,892.3649,4906.4353,269,2019-08-22 04:40:25
1094,236.3358,6749.4112,634,2019-08-21 04:14:53
1270,619.8262,4561.3161,109,2019-08-21 04:35:25
1543,351.3339,4147.384,970,2019-08-20 23:54:34
1264,858.8914,4303.8542,51,2019-08-21 04:29:37
1791,610.323,6949.2442,407,2019-08-21 17:45:30
1543,557.8259,6115.3384,51,2019-08-20 19:22:12
1780,509.1188,7340.1614,929,2019-08-20 16:09:28
1007,165.7577,2435.5855,527,2019-08-20 06:58:31
1147,255.0393,2783.3565,121,2019-08-21 09:43:48
1684,455.8035,6268.0501,73,2019-08-21 23:31:38
1764,618.7075,7315.3974,262,2019-08-21 11:44:37
1762,858.8525,3856.856,106,2019-08-21 14:53:17
1449,130.5773,6286.4152,49,2019-08-22 00:59:48
1066,928.4007,1307.6812,252,2019-08-22 05:50:04
1475,184.2954,8255.6118,562,2019-08-21 00:04:28
1591,266.2399,3629.0803,242,2019-08-21 08:53:02
1334,537.9325,1873.5091,63,2019-08-20 06:43:08
1049,104.6033,5013.966,201,2019-08-20 12:18:27
1748,679.4596,4281.2054,612,2019-08-21 22:33:33
1619,981.2092,2310.2778,15,2019-08-21 01:17:09
1458,94.2893,1877.5596,554,2019-08-21 14:23:54
1040,673.2371,9463.2963,637,2019-08-21 17:11:28
1324,540.6724,8737.2639,954,2019-08-22 06:12:51
1187,884.5785,5126.3302,377,2019-08-21 04:17:59
1483,641.9747,5423.4686,863,2019-08-22 01:54:19
1123,664.288,8175.0035,490,2019-08-22 03:27:44
1676,239.4173,6813.2285,3,2019-08-20 18:41:14
1178,548.6679,9604.1334,144,2019-08-20 14:57:49
1874,663.1457,7683.7541,337,2019-08-21 15:28:11
1221,12.3873,4559.9641,366,2019-08-20 18:43:28
1581,435.0697,3441.4613,504,2019-08-21 18:38:44
1651,566.011,2725.8047,455,2019-08-22 05:35:39
1071,837.1289,1690.2504,87,2019-08-20 09:57:59
1029,446.6554,9928.0981,601,2019-08-20 06:28:11
1916,375.8095,2181.9259,566,2019-08-21 05:46:40
1372,691.5487,4615.1187,486,2019-08-21 01:57:22
1031,90.4542,8939.7898,241,2019-08-20 08:37:24
1116,891.2294,4079.9632,107,2019-08-21 16:31:01
1676,620.4188,8310.5846,566,2019-08-21 10:04:58
1089,208.9578,8663.0806,59,2019-08-20 11:30:21
1059,456.1296,3570.5775,754,2019-08-20 18:14:50
1456,216.4862,5014.6735,566,2019-08-21 11:13:23
1116,704.8031,9233.5566,116,2019-08-20 21:36:23
1435,930.4809,4095.8521,363,2019-08-21 09:24:24
1657,984.3841,7648.3606,180,2019-08-21 05:39:01
1892,649.9444,3549.9657,433,2019-08-20 07:00:40
1995,193.8658,9885.5093,618,2019-08-20 13:55:19
1668,22.6178,9080.7688,185,2019-08-21 14:58:14
1000,71.5351,8397.5673,716,2019-08-20 19:29:13
1240,826.6994,3144.0965,1000,2019-08-20 11:22:07
1329,536.4827,4936.1336,845,2019-08-21 11:20:56
1665,497.9412,5155.1617,724,2019-08-22 05:27:05
1866,122.7918,4646.2595,584,2019-08-22 03:51:05
1701,940.2598,7080.041,989,2019-08-21 21:02:42
1636,808.65,9069.5859,189,2019-08-21 05:00:44
1687,639.9528,3657.0469,934,2019-08-20 06:31:32
1806,780.1175,3650.4488,381,2019-08-20 20:53:50
1557,963.7502,7261.503,770,2019-08-21 15:04:36
1543,781.7681,5102.8047,685,2019-08-22 01:28:44
1689,168.9129,8123.0696,814,2019-08-21 04:59:32
1088,146.4305,6934.4708,299,2019-08-20 22:56:40
1557,551.3139,8927.622,778,2019-08-20 16:20:13
1938,111.9023,8878.9841,845,2019-08-20 20:57:41
1819,176.2002,4273.6118,925,2019-08-21 06:12:53
1418,185.8216,5434.2967,660,2019-08-21 05:20:35
1088,91.0139,3023.2222,805,2019-08-20 14:05:15
1653,524.2274,8389.9933,791,2019-08-22 03:23:57
1128,509.2994,2413.4069,439,2019-08-21 18:37:02
1274,919.5211,1149.0826,464,2019-08-21 18:58:11
1477,225.545,8492.1036,15,2019-08-22 04:21:56
1289,777.2978,3451.9574,557,2019-08-21 22:37:04
1098,330.5378,8268.9858,389,2019-08-21 02:44:06
1316,178.1585,6598.0387,542,2019-08-21 08:00:39
1055,783.0863,9097.0495,423,2019-08-20 08:01:34
1312,298.9422,2625.2032,629,2019-08-20 12:28:13
1980,259.5599,3462.5685,906,2019-08-21 18:48:18
1852,84.3627,7747.3135,180,2019-08-21 02:00:16
1429,837.284,1433.834,183,2019-08-21 14:27:54
1467,475.3583,2034.5143,649,2019-08-20 18:10:09
1244,991.1036,4292.3243,684,2019-08-21 22:00:19
1492,697.308,9611.1274,298,2019-08-20 19:49:13
1519,641.5571,4776.1194,738,2019-08-21 22:31:55
1300,398.4719,4991.0635,380,2019-08-20 17:54:25
1688,795.8937,1587.6546,408,2019-08-20 10:35:43
1621,762.1534,8921.5463,863,2019-08-22 03:54:36
1389,932.4712,8926.9116,520,2019-08-20 13:45:18
1973,375.7216,2224.5714,875,2019-08-22 00:12:10
